generation,ge,gi,sparsity,thalamic_ex,thalamic_in,ex_firing_error_norm,inhib_firing_error_norm,psd_peak_error_norm
8,1.1773760834839961,1.9033669005089007,0.7251496988473345,3.651674759153945,5.0022749615564015,0.7683207480412205,0.02819805326922954,1.3639861924737051
8,0.22407245227742573,1.6768660325084184,0.8123578988203245,3.9080415637537786,5.29960615173609,0.6911774570915521,0.0816797927294894,0.7426304599044804
9,0.8466528979451513,1.6554051876408835,0.527359309095329,5.495936876730595,0.27559113243068367,4.253377896841646,0.08920759379153251,0.471478171984425
9,1.0164871914087463,1.9401988874518277,0.9157726897569389,4.3678304734768485,5.906482963646379,0.39901551191280343,0.28136798448384237,2.3278208693503997
9,1.0878993722533827,1.5848440631122025,0.7655468820684981,3.7895041446736126,4.489999543251494,0.476875324002387,0.04973078564804741,1.3114718194702222
9,0.5012840338290807,1.6554051876408835,0.5416553370894104,3.573851177812211,0.2889449046679631,0.030653818270831724,0.9985003858957356,3.5276644775501103
9,1.1773760834839961,1.6509745174828494,0.7715259461565829,3.650072635085589,4.483963093444842,0.6505554014117048,0.09571904415963545,0.9395034149120268
9,1.1773760834839961,1.923444068940796,0.7715259461565829,3.650072635085589,4.322845653025158,0.6671716122309621,0.1864513732220294,0.7430791792565447
9,0.23969638758197567,1.907157124065627,0.6612450530008104,1.9382871705104063,4.83648636016155,0.9999999995,0.05900741478241207,0.6198454108227026
9,0.3090250375213371,0.5687298646592434,0.33160581317928106,3.7514699649664185,3.1404803261380794,0.05234647067426336,0.38908680475748464,2.524727708040024
9,0.2297484499925228,1.944226271993462,0.7418730851813324,1.7873384526943918,4.795707083606192,0.9999999995,0.10722724602155523,0.5303693681345247
9,1.2752468133152148,1.6350381256106992,0.790282697497197,3.651669095154432,4.658985446542432,0.685782922872201,0.047096974420405974,0.9021733018850149
9,0.8466515696288733,1.6554051876408835,0.527359309095329,5.495936876730595,1.6348500555266121,4.0270846869546935,0.16735332506725176,0.3710907346294502
9,0.23969638758197567,1.6547641079699011,0.6571276073350432,1.9382871705104063,4.853228617550736,0.9999999995,0.022989467694887945,0.6469157595724964
9,0.9634470701001769,1.968611262553073,0.935610467137862,4.184316641842411,4.342339123390458,0.04893311626493061,0.11093811618437802,3.2976569964494016
9,0.49359191216685333,1.5832421270642625,0.7655468820684981,3.572795148942828,0.16428319105992673,0.134479126256018,0.9850591536878712,1.1278667178715978
9,1.1725773678543947,1.3414040713064164,0.9158246943469895,2.3011985183753163,4.294849594903248,0.9996355735592886,0.22848561677464993,0.5164784603343396
9,1.1773760834839961,1.9033669005089007,0.7251496988473345,3.651674759153945,5.0022749615564015,0.7683207480412205,0.02819805326922954,1.3639861924737051
9,0.22407245227742573,1.6768660325084184,0.8123578988203245,3.9080415637537786,5.29960615173609,0.6911774570915521,0.0816797927294894,0.7426304599044804
9,1.1730366536510628,1.7178117932936607,0.9368829660852668,3.650072635085589,4.4944676483397545,0.723868942710492,0.16356629324624275,0.6310705190262574
9,0.23969638758197567,1.6547641079699011,0.6371490729218783,3.7768661266127377,4.853228617550736,0.6447074882088631,0.02671658738544111,1.4607218534847712
9,1.0475448240046041,1.51942885365933,0.7588906761225861,3.743351747649831,4.535177814184358,0.5366282217185774,0.03791952827650185,2.3778754522557515
9,0.3658665523485303,0.5687298646592434,0.4417421227293605,3.7514699649664185,3.1404803261380794,0.03895871627765797,0.3854060696355976,4.634445310117945
9,1.1773760834839961,1.9106366733752793,0.7252812414574978,3.647887417400156,5.0022749615564015,0.7744136565457471,0.025814845532497754,0.7078723990333922
9,1.0164871914087463,1.9401988874518277,0.9157726897569389,4.3024218897050375,5.906482963646379,0.4847897247662508,0.26098990239670866,0.972282537792138
9,1.0164871914087463,1.9401988874518277,0.9548753868661384,4.3678304734768485,5.906482963646379,0.4320882739742054,0.2549179299866332,1.6548413820939034
10,0.3090250375213371,0.5687298646592434,0.33160581317928106,3.7514699649664185,3.1404803261380794,0.05234647067426336,0.38908680475748464,2.524727708040024
10,1.1773760834839961,1.9106366733752793,0.7252812414574978,3.647887417400156,5.0022749615564015,0.7744136565457471,0.025814845532497754,0.7078723990333922
10,1.1773760834839961,1.6509745174828494,0.7715259461565829,3.650072635085589,4.483963093444842,0.6505554014117048,0.09571904415963545,0.9395034149120268
